12 2 3 1 0.875
12 2 3 1 0.18421052631578946
3 1 12 2 0.15789473684210525
3 1 12 2 0.75
3 1 42 1 0.15789473684210525
3 1 42 1 0.8571428571428571
3 1 41 1 0.10526315789473684
3 1 41 1 0.8
41 1 3 1 1.4
41 1 3 1 0.18421052631578946
41 1 12 2 0.2
41 1 12 2 0.125
42 1 3 1 1.7142857142857142
42 1 3 1 0.3157894736842105
3 1 67 1 0.07894736842105263
3 1 67 1 1.0
67 1 3 1 1.3333333333333333
67 1 3 1 0.10526315789473684
3 1 109759 1 0.02631578947368421
3 1 109759 1 0.14285714285714285
3 1 99161 2 0.42105263157894735
3 1 99161 2 0.14953271028037382
3 1 142525 2 0.07894736842105263
3 1 142525 2 1.0
14497 1 40768 2 0.1111111111111111
14497 1 109394 1 1.0
14497 1 99161 2 0.009345794392523364
14497 1 14390 2 0.030303030303030304
14390 2 232163 1 0.6060606060606061
14390 2 232163 1 0.09433962264150944
14390 2 37749 1 0.09090909090909091
14390 2 37749 1 1.0
14390 2 163781 1 0.030303030303030304
14390 2 163781 1 1.0
14390 2 226653 1 0.6060606060606061
14390 2 226653 1 0.8695652173913043
14390 2 99161 2 0.09090909090909091
14390 2 99161 2 0.028037383177570093
213798 2 188016 1 0.125
213798 2 188016 1 0.6
343717 1 343984 2 0.11538461538461539
343717 1 343984 2 1.0
136414 1 248935 1 0.2727272727272727
136414 1 248935 1 1.0
124337 1 232163 1 0.0047169811320754715
81682 1 32643 1 3.0
81682 1 32643 1 0.1875
135977 1 117663 1 1.0
348296 2 219262 1 0.3333333333333333
4962 1 109759 1 4.0
4962 1 109759 1 0.5714285714285714
4962 1 3933 2 1.0
4962 1 3933 2 1.0
4962 1 3 1 3.0
4962 1 3 1 0.07894736842105263
12 2 232163 1 0.125
12 2 232163 1 0.0047169811320754715
6843 1 40768 2 0.05555555555555555
6843 1 14390 2 0.030303030303030304
109759 1 99161 2 0.2857142857142857
109759 1 99161 2 0.018691588785046728
156218 2 109759 1 1.0
156218 2 109759 1 0.14285714285714285
67 1 41 1 0.3333333333333333
67 1 41 1 0.2
114 1 3 1 0.10526315789473684
196478 2 99161 2 0.009345794392523364
280674 1 294546 2 2.0
280674 1 294546 2 1.0
